Unnamed: 0,Rain(mm),PET1(mm/h),Water Potential (MPa),Soil moisture (cm3/cm3),Corrected Total(cm/h),Total Flow(cm3/h)
2021-05-28 04:30:00,0.0,0.0006977393319842,-0.49,0.393,1.5787359837062336,192.3389253853636
2021-05-28 05:00:00,0.0,0.0007059317212005,-0.49,0.393,1.2875214252041574,156.8599752525053
2021-05-28 05:30:00,0.0,0.0003643517450214,-0.48,0.393,1.2191453216827115,148.5296487070375
2021-05-28 06:00:00,0.0,0.0003648047762747,-0.48,0.392,1.3276045671153887,161.7433430358736
2021-05-28 06:30:00,0.0,1.5226156100996156e-05,-0.49,0.392,1.421331292547596,173.1621602640709
2021-05-28 07:00:00,0.0,1.5217266341923768e-05,-0.51,0.392,1.4401951765143446,175.46036541566374
2021-05-28 07:30:00,0.0,0.000351119779303,-0.5,0.392,2.245932194275542,273.62408229983754
2021-05-28 08:00:00,0.0,0.0010311907634625,-0.54,0.392,2.781313104920169,338.8500542723533
2021-05-28 08:30:00,0.0,0.0010471904317143,-0.62,0.392,2.978390328212902,362.86016219240497
2021-05-28 09:00:00,0.0,0.0010486959752693,-0.71,0.392,3.7664664979418285,458.8722409515348
2021-05-28 09:30:00,0.0,0.000686784567176,-0.77,0.392,4.39562081990746,535.5227179390436
2021-05-28 10:00:00,0.0,0.0006687647443897,-0.85,0.391,4.741139083500139,577.6175407633257
2021-05-28 10:30:00,0.0,0.0006219104509898,-0.93,0.391,5.743163231109083,699.6951077222045
2021-05-28 11:00:00,0.0,0.0009013919694798,-0.98,0.39,5.520946104421014,672.6221811591018
2021-05-28 11:30:00,0.0,0.0011517483644613,-1.14,0.39,6.17416068123474,752.2039421673348
2021-05-28 12:00:00,0.0,0.0008042624228898,-1.23,0.389,7.131875669104295,868.883281520737
2021-05-28 12:30:00,0.0,0.0010510166749698,-1.33,0.389,7.740705952216992,943.0576612805846
2021-05-28 13:00:00,0.0,0.0010435928915627,-1.29,0.388,6.943111773953598,845.8859943748477
2021-05-28 13:30:00,0.0,0.0007837790047951,-1.18,0.388,7.069513110019403,861.2855908856566
2021-05-28 14:00:00,0.0,0.0011093945067944,-1.18,0.386,7.788741621366474,948.9098931165174
2021-05-28 14:30:00,0.0,0.0007801069961936,-1.05,0.386,7.477476206214969,910.9881278069548
2021-05-28 15:00:00,0.0,0.0007647380426084,-1.0,0.383,6.458129032874114,786.8000799392433
2021-05-28 15:30:00,0.0,0.0009353026497592,-1.09,0.383,6.21013239600289,756.5864108221207
2021-05-28 16:00:00,0.0,0.0006898735292555,-1.1,0.381,8.565098837577317,1043.494240481942
2021-05-28 16:30:00,0.0,0.0007336680858497,-1.03,0.381,6.808949051666544,829.5408207056646
2021-05-28 17:00:00,0.0,0.0007110772253021,-1.02,0.378,7.083709408557567,863.0151396091045
2021-05-28 17:30:00,0.0,0.0012377833792983,-1.03,0.378,6.791735841562358,827.443718740522
2021-05-28 18:00:00,0.0,0.0007907478266463,-0.82,0.377,6.502194802656499,792.1686551118479
2021-05-28 18:30:00,0.0,0.000512586482709,-0.76,0.377,6.128458025743748,746.635943632356
2021-05-28 19:00:00,0.0,0.0005186242880096,-0.71,0.376,5.129340322923335,624.9124716412789
2021-05-28 19:30:00,0.0,0.000520887450673,-0.73,0.376,5.236578923448016,637.9774536253632
2021-05-28 20:00:00,0.0,0.0008063602972918,-0.72,0.374,5.881512558253303,716.5503394932813
2021-05-28 20:30:00,0.0,0.000520887450673,-0.75,0.374,4.96209566710485,604.5368941485458
2021-05-28 21:00:00,0.0,0.0005784525486483,-0.63,0.372,4.285063918828045,522.0534642025001
2021-05-28 21:30:00,0.0,0.0003015925458605,-0.61,0.372,5.20343031552127,633.9389267960174
2021-05-28 22:00:00,0.0,0.0003031666616872,-0.57,0.372,3.5025577761465394,426.7199872030853
2021-05-28 22:30:00,0.0,0.0003027166031383,-0.54,0.372,3.594040851642726,437.8654583987041
2021-05-28 23:00:00,0.0,1.5169581344170169e-05,-0.53,0.372,3.1359534106109184,382.0562242709388
2021-05-28 23:30:00,0.0,1.5181843463632456e-05,-0.49,0.372,2.338635086460264,284.9181649374335
2021-05-29 00:00:00,0.0,1.5250723922615e-05,-0.49,0.372,2.0181169374816825,245.8691301543526
2021-05-29 00:30:00,0.0,1.5255840577469652e-05,-0.45,0.372,1.9001277591903685,231.49439492701123
2021-05-29 01:00:00,0.0,1.5286415991529542e-05,-0.43,0.372,2.903207061678135,353.7005124210033
2021-05-29 01:30:00,0.0,1.52788218772179e-05,-0.37,0.372,0.7086377683231587,86.33402180824723
2021-05-29 02:00:00,0.0,0.0008872587812049,-0.34,0.371,2.4833550938062654,302.549542813135
2021-05-29 02:30:00,0.0,0.0004665665321722,-0.3,0.371,0.7664191279191872,93.37358049741776
2021-05-29 03:00:00,0.0,0.0003961553897913,-0.29,0.371,2.1231545685165063,258.66596590572016
2021-05-29 03:30:00,0.0,0.0004873176296599,-0.33,0.371,0.762292022229084,92.87077123635136
2021-05-29 04:00:00,0.0,0.0004726787354033,-0.34,0.371,2.157976661578454,262.90837504083134
2021-05-29 04:30:00,0.0,0.0005014823574122,-0.28,0.371,2.057060291992458,250.61363654098705
2021-05-29 05:00:00,0.0,1.5492307627602066e-05,-0.3,0.371,0.4007764227493763,48.82697757381893
2021-05-29 05:30:00,0.0,1.5463279205805243e-05,-0.31,0.371,1.2551015998716137,152.91023670850635
2021-05-29 06:00:00,0.0,1.5444820811988978e-05,-0.34,0.37,0.494568365884467,60.2537403375701
2021-05-29 06:30:00,0.0,1.5464572924627956e-05,-0.39,0.37,0.40313619342074897,49.11447070742205
2021-05-29 07:00:00,0.0,1.5454527126494785e-05,-0.41,0.37,0.5494198567833596,66.93635030159382
2021-05-29 07:30:00,0.0,1.543423644956158e-05,-0.47,0.37,0.32171687919396297,39.19507723972539
2021-05-29 08:00:00,0.0,1.5263603075649572e-05,-0.65,0.37,1.330551881006436,162.1024171257962
2021-05-29 08:30:00,0.0,0.000379471831996,-0.7,0.37,2.0157568498748346,245.58159840819528
2021-05-29 09:00:00,0.0,0.0003680066722735,-0.74,0.369,2.493990478071447,303.84526192116675
2021-05-29 09:30:00,0.0,0.0003576329996616,-0.75,0.369,3.0453093072461224,371.01296585810667
2021-05-29 10:00:00,0.0,0.0003475973823574,-0.8,0.369,4.191917620108303,510.705360919695
2021-05-29 10:30:00,0.0,0.0003201673608548,-0.93,0.369,5.962324494102335,726.3957354682462
2021-05-29 11:00:00,0.0,0.0002809459821979,-1.28,0.368,6.546899625765555,797.6150867667171
2021-05-29 11:30:00,0.0,0.0006317258617762,-1.12,0.368,6.527912046993702,795.3018117578872
2021-05-29 12:00:00,0.0,0.0005387768185979,-1.49,0.365,6.850770190304659,834.6359303041445
2021-05-29 12:30:00,0.0,0.0008055065127651,-1.54,0.365,7.335422875112391,893.681633666282
2021-05-29 13:00:00,0.0,0.0004941208773843,-1.7,0.363,9.066215899580405,1104.5458147747338
2021-05-29 13:30:00,0.0,0.0005407415121393,-1.3,0.363,7.641009875298056,930.9115922116398
2021-05-29 14:00:00,0.0,0.0005698097061823,-1.31,0.361,7.718260456550762,940.3231049261716
2021-05-29 14:30:00,0.0,0.0007212294728159,-1.45,0.361,8.693602034050045,1059.1499086704414
2021-05-29 15:00:00,0.0,0.0007714889216825,-1.11,0.357,7.18131294654536,874.9062726447311
2021-05-29 15:30:00,0.0,0.0007103729479641,-1.09,0.357,7.261726992870816,884.703193355829
2021-05-29 16:00:00,0.0,0.0006778793796581,-1.27,0.353,7.828071301213135,953.7014658908952
2021-05-29 16:30:00,0.0,0.0004402902367212,-1.39,0.353,7.47996026915442,911.2907635872846
2021-05-29 17:00:00,0.0,0.0006479231043623,-1.24,0.349,7.689591856031684,936.8303817140252
2021-05-29 17:30:00,0.0,0.0004476807233004,-1.1,0.349,7.606775910125312,926.7408352637
2021-05-29 18:00:00,0.0,0.0006932852218564,-0.89,0.344,7.4662991130361,909.6264117802452
2021-05-29 18:30:00,0.0,0.0004595777413084,-0.89,0.344,7.427194580898384,904.8622689680894
2021-05-29 19:00:00,0.0,0.0004944584241849,-0.79,0.34,8.10346383461467,987.252803467464
2021-05-29 19:30:00,0.0,0.0004558420652363,-0.81,0.34,6.51750159827711,794.033496764377
2021-05-29 20:00:00,0.0,0.0005096925174549,-0.75,0.337,8.479801218179926,1033.102349360091
2021-05-29 20:30:00,0.0,0.0005065320136124,-0.7,0.337,6.713100376174773,817.8634842580473
2021-05-29 21:00:00,0.0,0.0005387424136044,-0.53,0.335,4.99696472918165,608.7850255639728
2021-05-29 21:30:00,0.0,0.0003017092388444,-0.47,0.335,4.71295324119526,574.1836324493624
2021-05-29 22:00:00,0.0,0.0003299131018597,-0.43,0.336,4.233108065787859,515.7236325876095
2021-05-29 22:30:00,0.0,0.000334422282602,-0.34,0.336,3.020434111561196,367.9823968103566
2021-05-29 23:00:00,0.0,0.0003472941766701,-0.3,0.336,2.2908041548990488,279.0908764790634
2021-05-29 23:30:00,0.0,0.0003557970866548,-0.31,0.336,2.615736816773072,318.6777356198408
2021-05-30 00:00:00,0.0,0.0005228522468694,-0.32,0.336,2.323871679499666,283.11952484869494
2021-05-30 00:30:00,0.0,0.000540569318075,-0.33,0.336,1.291058150893636,157.290857949497
2021-05-30 01:00:00,0.0,0.0010997981227471,-0.33,0.336,1.4690810077394374,178.9795540539403
2021-05-30 01:30:00,0.0,0.0017065783177152,-0.3,0.336,1.4796922954448024,180.272337454882
2021-05-30 02:00:00,0.0,0.0011794818519225,-0.29,0.335,0.7546273445036193,91.93697616715926
2021-05-30 02:30:00,0.0,0.0012326485826873,-0.28,0.335,1.1378019354799036,138.61950562362884
2021-05-30 03:00:00,0.0,0.0012088981635947,-0.29,0.335,1.4130784200441673,172.1567048585854
2021-05-30 03:30:00,0.0,0.0012434116890741,-0.32,0.335,1.183189186304896,144.14907810438086
2021-05-30 04:00:00,0.0,0.0012603958670818,-0.31,0.335,0.583035865280288,71.03182099256122
2021-05-30 04:30:00,0.0,1.579579189643728e-05,-0.29,0.335,1.0965405959903731,133.59259689456698
2021-05-30 05:00:00,0.0,1.5837064847492266e-05,-0.28,0.335,1.2592277451523337,153.41292896197265
2021-05-30 05:30:00,0.0,1.5864347664378486e-05,-0.27,0.335,0.5158018587363894,62.84063722182868
2021-05-30 06:00:00,0.0,0.0006895744960464,-0.25,0.334,0.9762902913303902,118.94238646402584
2021-05-30 06:30:00,0.0,1.588038079193666e-05,-0.28,0.334,0.6980244036564165,85.04098536910058
2021-05-30 07:00:00,0.0,1.5987486862438885e-05,-0.33,0.334,0.5022361141940771,61.18790949898593
2021-05-30 07:30:00,0.0,1.5822583065254317e-05,-0.36,0.334,0.7428353958832348,90.50035170983884
2021-05-30 08:00:00,0.0,1.5826434028536877e-05,-0.39,0.334,1.4101309764352599,171.79761496501095
2021-05-30 08:30:00,0.0,1.5715382577844138e-05,-0.5,0.334,1.986256839504371,241.98758373311844
2021-05-30 09:00:00,0.0,1.5495473873898065e-05,-0.65,0.333,1.7243744365036477,210.0821983549712
2021-05-30 09:30:00,0.0,1.5428444425525565e-05,-0.87,0.333,3.1726975410341,386.53279706889526
2021-05-30 10:00:00,0.0,0.0004308915626139,-0.93,0.333,4.557764944778923,555.2768928341478
2021-05-30 10:30:00,0.0,0.0003875353917854,-1.06,0.333,6.146126533552072,748.7885149552937
2021-05-30 11:00:00,0.0,0.0007340700922227,-1.22,0.332,7.119522054580276,867.3782287654329
2021-05-30 11:30:00,0.0,0.0006972890914859,-1.51,0.332,7.699562050322118,938.0450600867846
2021-05-30 12:00:00,0.0,0.0006027422011024,-1.74,0.33,7.978756261627526,972.059559743802
2021-05-30 12:30:00,0.0,0.0003009849703523,-1.91,0.33,7.82307566532039,953.092842758754
2021-05-30 13:00:00,0.0,0.0005469642622858,-1.7,0.327,7.84805790245273,956.1364527691348
2021-05-30 13:30:00,0.0,0.0005307006936037,-1.35,0.327,7.465678220471625,909.5507678411298
2021-05-30 14:00:00,0.0,0.0007790872718721,-1.55,0.323,7.34967619217134,895.418129011032
2021-05-30 14:30:00,0.0,0.0005226782603788,-1.6,0.323,7.644745615920844,931.3667210896292
2021-05-30 15:00:00,0.0,0.0004737184201429,-1.27,0.318,7.363312717731622,897.0794800534635
2021-05-30 15:30:00,0.0,0.000488067082728,-1.2,0.318,7.793734477567878,949.5181775961852
2021-05-30 16:00:00,0.0,0.0007594689091879,-1.16,0.314,7.744447655610926,943.5135166087256
2021-05-30 16:30:00,0.0,0.0004572456350878,-1.4,0.314,6.870459406604946,837.0346864888149
2021-05-30 17:00:00,0.0,0.0006646090106068,-1.31,0.309,8.261130904898138,1006.4615344902336
2021-05-30 17:30:00,0.0,0.0004379089549934,-1.18,0.309,7.670902023658088,934.5533814356564
2021-05-30 18:00:00,0.0,0.0006618042238774,-0.95,0.304,7.264202822836225,885.0048261050019
2021-05-30 18:30:00,0.0,0.0005219743375285,-0.75,0.304,6.623512817401672,806.9489456903859
2021-05-30 19:00:00,0.0,0.000258723885704,-0.72,0.304,5.547557658982488,675.8642924810799
2021-05-30 19:30:00,0.0,0.000265024387997,-0.68,0.304,5.689826697850988,693.1970665066244
2021-05-30 20:00:00,0.0,0.0002809907696043,-0.65,0.303,4.995160853951234,608.5652577073276
2021-05-30 20:30:00,0.0,0.0002816026501134,-0.61,0.303,4.630238169527344,564.1063756046608
2021-05-30 21:00:00,0.0,1.5155575346131224e-05,-0.56,0.303,3.2966163646284765,401.6299466943869
2021-05-30 21:30:00,0.0,0.0002994061471969,-0.54,0.303,3.1525466224982317,384.0777912561956
2021-05-30 22:00:00,0.0,1.519230080428856e-05,-0.52,0.303,2.6512078192627486,322.99920201550094
2021-05-30 22:30:00,0.0,0.0003122443118345,-0.52,0.303,1.890100034639372,230.2727075871996
2021-05-30 23:00:00,0.0,0.0006213796446293,-0.52,0.302,2.3976958389036,292.1135932893828
2021-05-30 23:30:00,0.0,1.5212060447198077e-05,-0.51,0.302,2.1213840398469253,258.4502606926979
2021-05-31 00:00:00,0.0,1.552103575019219e-05,-0.48,0.302,1.323478333690681,161.24064004374043
2021-05-31 00:30:00,0.0,1.5553350501718647e-05,-0.45,0.302,0.8035622172782382,97.89875884677102
2021-05-31 01:00:00,0.0,1.556294973382838e-05,-0.42,0.302,1.121297434601653,136.6087463860443
2021-05-31 01:30:00,0.0,1.5594377938539636e-05,-0.36,0.302,1.1407491640619098,138.9785693202688
2021-05-31 02:00:00,0.0,0.0005081456136067,-0.38,0.301,1.4708495492717466,179.19501717211486
2021-05-31 02:30:00,0.0,1.5545224585865023e-05,-0.43,0.301,0.8754861074471709,106.66131565639752
2021-05-31 03:00:00,0.0,0.0004989223113333,-0.47,0.3,0.8796127446613228,107.16406784258756
2021-05-31 03:30:00,0.0,1.5568706880524263e-05,-0.43,0.3,0.9745218550508494,118.7269361688974
2021-05-31 04:00:00,0.0,1.564052863588576e-05,-0.45,0.3,0.7882335072207786,96.03124733729486
2021-05-31 04:30:00,0.0,0.0005847117487854,-0.39,0.3,1.6182384510481291,197.15154902669843
2021-05-31 05:00:00,0.0,0.0006178108298668,-0.28,0.299,0.69625549489339,84.82547751085404
2021-05-31 05:30:00,0.0,0.0012108901402274,-0.25,0.299,0.861927053571066,105.00940306386264
2021-05-31 06:00:00,0.0,0.0018305560590399,-0.3,0.299,1.3452885068856473,163.89779444959646
2021-05-31 06:30:00,0.0,0.0011218453602283,-0.36,0.299,1.9449601002113195,236.95636221189983
2021-05-31 07:00:00,0.0,0.0017746944081342,-0.42,0.299,2.0960073594459834,255.35859527901263
2021-05-31 07:30:00,0.0,0.0011892265117043,-0.45,0.299,2.3096994623709577,281.39290998655406
2021-05-31 08:00:00,0.0,0.0005588281748513,-0.54,0.298,3.5316601349618777,430.2655556062206
2021-05-31 08:30:00,0.0,1.56152500780047e-05,-0.59,0.298,3.3405131563324932,406.9779351049601
2021-05-31 09:00:00,0.0,1.548749193436909e-05,-0.77,0.298,4.551178855960828,554.4745032903362
2021-05-31 09:30:00,0.0,0.0004420804940095,-0.86,0.298,5.185354211665308,631.7366976540376
2021-05-31 10:00:00,0.0,1.5430825821633038e-05,-0.95,0.296,6.522400448435093,794.630328397237
2021-05-31 10:30:00,0.0,1.535335910568452e-05,-1.09,0.296,7.354014776888712,895.9467029656672
2021-05-31 11:00:00,0.0,0.0003787661323268,-1.22,0.295,7.693953620332204,937.3617796595996
2021-05-31 11:30:00,0.0,0.0003591818528482,-1.48,0.295,7.798727737226482,950.1265112294324
2021-05-31 12:00:00,0.0,0.0006587756240501,-1.47,0.293,7.2716308712118,885.9097923925978
2021-05-31 12:30:00,0.0,0.0006397356162157,-1.78,0.293,8.211461303174206,1000.410239075105
2021-05-31 13:00:00,0.0,0.0006376819661654,-1.61,0.291,8.042644417063027,979.8431152515884
2021-05-31 13:30:00,0.0,0.0006249634699439,-1.28,0.291,9.091104072050731,1107.5779647967474
2021-05-31 14:00:00,0.0,0.0002980447374534,-1.53,0.286,8.269308401474921,1007.4578067739808
2021-05-31 14:30:00,0.0,0.0002906985854292,-1.54,0.286,8.27497041232428,1008.147615008876
2021-05-31 15:00:00,0.0,0.0005610785970063,-1.28,0.281,8.048284861115487,980.5302959828464
2021-05-31 15:30:00,0.0,0.0002654507819974,-1.38,0.281,8.530332619010368,1039.2586385903696
2021-05-31 16:00:00,0.0,0.0005364379711956,-1.42,0.277,8.377610668880196,1020.652376318552
2021-05-31 16:30:00,0.0,0.0005447960443705,-1.36,0.277,9.038788243649572,1101.2042770369346
2021-05-31 17:00:00,0.0,0.000517949939148,-1.24,0.273,8.132955296965102,990.8457767290276
2021-05-31 17:30:00,0.0,0.0005292709294727,-1.13,0.273,7.743824022735035,943.437538814831
2021-05-31 18:00:00,0.0,0.0005116112461985,-1.01,0.269,8.272453895643183,1007.8410253579452
2021-05-31 18:30:00,0.0,0.0005209482441989,-1.01,0.269,8.202035088452412,999.2618342571028
2021-05-31 19:00:00,0.0,0.0005456287563539,-0.88,0.267,8.871330523898166,1080.8027417600506
2021-05-31 19:30:00,0.0,0.0005606479934579,-0.83,0.267,7.441468086463732,906.6012238980176
2021-05-31 20:00:00,0.0,0.0005745222089619,-0.78,0.267,6.738893000871674,821.0058245659078
2021-05-31 20:30:00,0.0,1.5238627374561888e-05,-0.67,0.267,5.620176175735985,684.711476316503
2021-05-31 21:00:00,0.0,0.0003426335288104,-0.51,0.27,5.321614197110012,648.3373829136043
2021-05-31 21:30:00,0.0,0.0007470640839428,-0.47,0.27,4.380076747186861,533.6289685889
2021-05-31 22:00:00,0.0,0.000781007718694,-0.41,0.271,3.5566093682281643,433.3051447238138
2021-05-31 22:30:00,0.0,0.0004075946799614,-0.37,0.271,3.456836395571493,421.14970737308175
2021-05-31 23:00:00,0.0,0.0008218896179985,-0.33,0.272,2.871839413805897,349.878961670352
2021-05-31 23:30:00,0.0,0.0008571500071694,-0.33,0.272,2.3014326281678423,280.3857536137492
2021-06-01 00:00:00,0.0,0.0009924189242894,-0.31,0.272,2.019296986170219,246.01289662258924
2021-06-01 00:30:00,0.0,0.0009967123468475,-0.35,0.272,1.5415934638226223,187.8138164157516
2021-06-01 01:00:00,0.0,0.0010095411446557,-0.36,0.272,1.4867665395250491,181.1341994244269
2021-06-01 01:30:00,0.0,0.0015163672977305,-0.36,0.272,0.9886692963512644,120.45053256801556
2021-06-01 02:00:00,0.0,0.0016082313143737,-0.33,0.272,1.4118994419240896,172.0130688187352
2021-06-01 02:30:00,0.0,0.0016414133189571,-0.33,0.272,1.2427231848003495,151.40216247864578
2021-06-01 03:00:00,0.0,0.0016993985137439,-0.34,0.272,1.236828711259063,150.68403309010677
2021-06-01 03:30:00,0.0,0.0017348421790778,-0.31,0.272,1.6889940341916727,205.771769866218
2021-06-01 04:00:00,0.0,0.000606924308348,-0.28,0.272,0.4243735906800137,51.7018432693875
2021-06-01 04:30:00,0.0,1.5795135666130115e-05,-0.27,0.272,0.992795612907678,120.95324568816454
2021-06-01 05:00:00,0.0,1.5808929134731327e-05,-0.27,0.272,1.0452580716988187,127.34479756960916
2021-06-01 05:30:00,0.0,0.0006279766221991,-0.31,0.272,1.393035911665208,169.71490675971245
2021-06-01 06:00:00,0.0,0.0006286901521185,-0.39,0.272,1.6329786585609025,198.94736270436505
2021-06-01 06:30:00,0.0,0.0005911423878003,-0.46,0.272,2.193392352962614,267.223102831236
2021-06-01 07:00:00,0.0,1.5662192946951202e-05,-0.51,0.271,2.53062665430416,308.30868255612705
2021-06-01 07:30:00,0.0,1.5552071982771285e-05,-0.64,0.271,3.3678061197794635,410.3030631277271
2021-06-01 08:00:00,0.0,1.5462959373432732e-05,-0.8,0.27,4.988546928270385,607.759476771717
2021-06-01 08:30:00,0.0,0.0004478737344188,-0.87,0.27,5.633496221552849,686.3342703269903
2021-06-01 09:00:00,0.0,0.0004452392238791,-0.88,0.269,6.005497926785194,731.6555963526001
2021-06-01 09:30:00,0.0,0.0008474128163652,-0.85,0.269,5.842047196419914,711.7422364517844
2021-06-01 10:00:00,0.0,0.0007745902967831,-0.9,0.268,6.1528294306097,749.6051353594264
2021-06-01 10:30:00,0.0,0.0007204059191145,-0.99,0.268,6.842157908438125,833.5866877098025
2021-06-01 11:00:00,0.0,0.0003247891521761,-1.21,0.267,7.53712035457898,918.254631845792
2021-06-01 11:30:00,0.0,0.0003005519115653,-1.56,0.267,7.98752122277068,973.1274034014608
2021-06-01 12:00:00,0.0,0.0005796534400649,-1.7,0.265,8.203920211139808,999.4915005696816
2021-06-01 12:30:00,0.0,0.0006031471752355,-1.46,0.265,7.724494504804415,941.0826050289648
2021-06-01 13:00:00,0.0,0.0002605186608561,-1.51,0.263,7.741329553807652,943.1336352629696
2021-06-01 13:30:00,0.0,0.0002548965334464,-1.36,0.263,8.480432586339468,1033.1792695510426
2021-06-01 14:00:00,0.0,0.0005323270089613,-1.34,0.258,7.900553735063595,962.532070615179
2021-06-01 14:30:00,0.0,0.000538714860712,-1.24,0.258,7.675885433496165,935.1605150557822
2021-06-01 15:00:00,0.0,0.0005566619843852,-1.08,0.255,7.419128343953995,903.8795515525115
2021-06-01 15:30:00,0.0,0.0005075265872726,-1.12,0.255,8.025099750599649,977.7056316389776
2021-06-01 16:00:00,0.0,0.0007647341084215,-1.39,0.253,8.431206637480066,1027.1820247916846
2021-06-01 16:30:00,0.0,0.0005239519883177,-1.29,0.253,7.6883456935439,936.6785605379516
2021-06-01 17:00:00,0.0,0.0007073399853482,-1.38,0.248,8.537284171493859,1040.1055529245168
2021-06-01 17:30:00,0.0,0.000468777037312,-1.25,0.248,7.938078395083696,967.1037360856612
2021-06-01 18:00:00,0.0,0.0002280903462542,-1.04,0.244,8.608744628388243,1048.8116492119696
2021-06-01 18:30:00,0.0,0.0004836043706858,-0.99,0.244,7.778133140203485,947.6174516393364
2021-06-01 19:00:00,0.0,0.0004781940569104,-0.92,0.242,7.739458767801082,942.9057156020234
2021-06-01 19:30:00,0.0,0.0004873725471396,-0.89,0.242,6.895078777898159,840.0340882045366
2021-06-01 20:00:00,0.0,0.0005033288421696,-0.85,0.242,6.303493650820672,767.9607024133755
2021-06-01 20:30:00,0.0,0.0005229522712833,-0.76,0.242,6.248561447193096,761.2682591398813
2021-06-01 21:00:00,0.0,0.0003241260196327,-0.62,0.244,5.925857988739702,721.9529859987989
2021-06-01 21:30:00,0.0,0.0006936767296831,-0.56,0.244,4.548185309647774,554.1097966599137
2021-06-01 22:00:00,0.0,0.000744907790573,-0.48,0.248,2.0110367136137333,245.0065396615128
2021-06-01 22:30:00,0.0,0.0003805619694164,-0.42,0.248,3.694498561810961,450.1043179799449
2021-06-01 23:00:00,0.0,0.0003979469232171,-0.35,0.249,2.682544812199412,326.81701804582724
2021-06-01 23:30:00,0.0,0.0004146669760102,-0.33,0.249,2.1904409116577708,266.8635258945155
2021-06-02 00:00:00,0.0,0.0005078454512571,-0.33,0.25,2.1662400123457735,263.91510702329833
2021-06-02 00:30:00,0.0,0.000526580772792,-0.32,0.25,1.518601184007229,185.01264482183475
2021-06-02 01:00:00,0.0,0.000517099437962,-0.31,0.25,1.7408859354820119,212.0938101778325
2021-06-02 01:30:00,0.0,0.001072564384416,-0.32,0.25,1.3541305301300999,164.9750266572756
2021-06-02 02:00:00,0.0,0.0010523351945599,-0.35,0.251,0.8790232259385986,107.09224620882894
2021-06-02 02:30:00,0.0,0.0011321745892712,-0.34,0.251,1.1189396454257285,136.32149465994
2021-06-02 03:00:00,0.0,0.0011736053544286,-0.34,0.251,0.8690013624867566,105.8712729323721
2021-06-02 03:30:00,0.0,1.5808830601985596e-05,-0.3,0.251,-0.3806030571807314,-46.36923701749722
2021-06-02 04:00:00,0.0,1.589063599677068e-05,-0.27,0.251,1.576377684223856,192.05161148813264
2021-06-02 04:30:00,0.0,1.585461243432049e-05,-0.27,0.251,0.2745101054492395,33.44383052926869
2021-06-02 05:00:00,0.0,1.5963535443346273e-05,-0.27,0.251,-0.1382306577801967,-16.840774168166572
2021-06-02 05:30:00,0.0,1.5992301547083668e-05,-0.27,0.251,0.798845717887765,97.3241431835398
2021-06-02 06:00:00,0.0,1.6016170157156903e-05,-0.26,0.251,-0.0549299045994759,-6.692163180686501
2021-06-02 06:30:00,0.0,1.6059810375617257e-05,-0.25,0.251,0.8006144079188116,97.53962439345858
2021-06-02 07:00:00,0.0,1.5971740377391224e-05,-0.31,0.251,1.7656539895235324,215.11132605597768
2021-06-02 07:30:00,0.0,1.5931816169712127e-05,-0.39,0.251,1.210303640814359,147.45245821136834
2021-06-02 08:00:00,0.0,1.5936238049067906e-05,-0.43,0.251,1.1372124896437803,138.547692869715
2021-06-02 08:30:00,0.0,1.5802403369802948e-05,-0.47,0.251,1.561048886301378,190.18408927397667
2021-06-02 09:00:00,0.0,1.563409731112783e-05,-0.61,0.251,2.70856353882366,329.98690456925664
2021-06-02 09:30:00,0.0,1.5461333025189348e-05,-0.85,0.251,4.862966005615861,592.4598320169496
2021-06-02 10:00:00,0.0,1.5436471619506377e-05,-0.92,0.25,5.874832465496374,715.7364973590658
2021-06-02 10:30:00,0.0,1.531018738090133e-05,-1.17,0.25,7.383772869142255,899.5721600051198
2021-06-02 11:00:00,0.0,0.0003494383052399,-1.39,0.249,7.312500151807293,890.8889362090047
2021-06-02 11:30:00,0.0,0.0006864061526534,-1.48,0.249,7.426574065349748,904.7866709611768
2021-06-02 12:00:00,0.0,0.000626176235387,-1.62,0.247,8.927305400369313,1087.6222148702818
2021-06-02 12:30:00,0.0,0.0006572957622334,-1.45,0.247,7.36889212013647,897.7592240220033
2021-06-02 13:00:00,0.0,0.0002763970959495,-1.52,0.245,8.078376182419445,984.196350638446
2021-06-02 13:30:00,0.0,0.0008187758373326,-1.39,0.245,7.732599700564742,942.0700688346096
2021-06-02 14:00:00,0.0,0.0007884764522818,-1.55,0.24,7.530904821915849,917.4973875152244
2021-06-02 14:30:00,0.0,0.0007781794828463,-1.52,0.24,7.786869404247396,948.6817991017564
2021-06-02 15:00:00,0.0,0.0004871686615022,-1.4,0.235,8.649257668627474,1053.747391922676
2021-06-02 15:30:00,0.0,0.000513164530959,-1.31,0.235,7.85805364177975,957.3542433183044
2021-06-02 16:00:00,0.0,0.0004886242400609,-1.36,0.231,7.811212653422962,951.64756059395
2021-06-02 16:30:00,0.0,0.0007107832665943,-1.44,0.231,7.28463197407847,887.4937292762871
2021-06-02 17:00:00,0.0,0.0007339155410392,-1.3,0.228,7.617977706618788,928.1055609190198
2021-06-02 17:30:00,0.0,0.000731811444153,-1.18,0.228,7.74694224970788,943.8174354101164
2021-06-02 18:00:00,0.0,0.0007384897771727,-1.04,0.226,7.444571440801311,906.9793085458248
